file_name,entropy_of_text,macro_chr_count,macro_vocab_size,macro_arithmetic_operator_count,macro_token_count,macro_max_line_length,remote_template_present,numeric_cell_count,string_cell_count,avg_cell_length,label
benign_sample_2229.xlsx,5.748673610588166,247,19731,27418,19731,39,1,26118,52295,11.15206662160611,0
benign_sample_193.xlsx,5.753267222745643,6,4966,1593,4966,36,1,1421,2975,11.11442220200182,0
benign_sample_7361.xlsx,5.738499292461474,75,13732,8512,13732,41,1,8066,15947,11.00974472160913,0
benign_sample_8148.xlsx,5.745012623781014,37,10840,5399,10840,42,1,5044,10044,11.06415694591728,0
benign_sample_4666.xlsx,5.755686000262956,188,18421,19944,18421,39,1,19020,38075,11.13008144320869,0
benign_sample_1076.xlsx,5.739899222403134,44,10573,5195,10573,36,1,4835,9601,11.0466195622056,0
benign_sample_5943.xlsx,5.749625276933745,27,7303,2729,7303,39,1,2542,5117,11.10419114766941,0
benign_sample_6663.xlsx,5.748237988815977,147,16749,14485,16749,39,1,13499,27332,11.16374813254635,0
benign_sample_8563.xlsx,5.74539813758337,104,15822,11873,15822,41,1,11464,22693,11.14281113680944,0
benign_sample_5113.xlsx,5.758747591451566,143,17053,14779,17053,40,1,14236,28421,11.12717725109595,0
benign_sample_51.xlsx,5.746095191295636,8,4151,1280,4151,35,1,1132,2358,11.10659025787966,0
benign_sample_276.xlsx,5.745613508695266,67,12394,7040,12394,42,1,6438,13191,11.26476132253299,0
benign_sample_1539.xlsx,5.754244664857591,84,14463,9814,14463,38,1,9171,18626,11.19563262222542,0
benign_sample_9795.xlsx,5.753900590826438,98,14962,10382,14962,41,1,9926,19975,11.21721681549112,0
benign_sample_4854.xlsx,5.753000456764658,217,18976,22878,18976,43,1,21400,43384,11.18779328229192,0
benign_sample_2619.xlsx,5.755493241664245,285,19983,29430,19983,40,1,28266,56145,11.16239589626944,0
benign_sample_8594.xlsx,5.760244830029023,75,14206,9527,14206,39,1,8805,17687,11.13860788162464,0
benign_sample_2418.xlsx,5.760696361808104,7,2483,676,2483,32,1,593,1262,11.14878706199461,0
benign_sample_4267.xlsx,5.751088793268844,105,15317,10950,15317,40,1,10516,21113,11.1393973884726,0
benign_sample_2147.xlsx,5.749938236230111,167,17896,17922,17896,39,1,16721,33617,11.1609519647185,0
benign_sample_9089.xlsx,5.753289502466851,156,17783,17483,17783,37,1,16425,32992,11.17101402351418,0
benign_sample_1695.xlsx,5.71055255353434,3,975,231,975,29,1,201,411,11.14542483660131,0
benign_sample_731.xlsx,5.749707527757756,233,19472,25877,19472,40,1,24580,48824,11.11192850525857,0
benign_sample_445.xlsx,5.754600868228104,146,17806,17648,17806,39,1,16440,33325,11.18402491711042,0
benign_sample_3754.xlsx,5.765621804268844,18,5421,1841,5421,36,1,1625,3459,11.16188040912667,0
benign_sample_6502.xlsx,5.745242099295921,158,17752,17189,17752,38,1,16260,32974,11.17847422512898,0
benign_sample_7234.xlsx,5.749078749654566,154,17405,16022,17405,41,1,15424,30397,11.13554920233081,0
benign_sample_7803.xlsx,5.74710452641158,258,19339,24692,19339,37,1,23457,46761,11.1421572816087,0
benign_sample_5424.xlsx,5.744374225949172,59,10707,5145,10707,40,1,4811,9824,11.20553467714383,0
benign_sample_4663.xlsx,5.755659874597876,345,20349,35131,20349,37,1,33494,66554,11.16099272349272,0
benign_sample_2170.xlsx,5.761757421393555,30,9026,3637,9026,38,1,3564,6978,11.21599317017644,0
benign_sample_1336.xlsx,5.754873611279211,108,15868,12078,15868,40,1,11444,22866,11.12658117167007,0
benign_sample_7148.xlsx,5.751458089029197,205,18820,22112,18820,39,1,20634,41601,11.14906403149353,0
benign_sample_2969.xlsx,5.748581942346457,214,18870,22200,18870,38,1,21172,41933,11.11224150225814,0
benign_sample_3551.xlsx,5.750256803013767,57,12833,7486,12833,39,1,6928,14122,11.21282660332542,0
benign_sample_2643.xlsx,5.714542040605046,19,5401,1828,5401,40,1,1669,3362,11.02087060226595,0
benign_sample_3164.xlsx,5.749544789956787,138,16510,13691,16510,37,1,12900,26098,11.22208831222114,0
benign_sample_8495.xlsx,5.75213583340684,108,14981,10508,14981,39,1,10015,19967,11.13834967647255,0
benign_sample_2696.xlsx,5.753222695848227,106,15205,10960,15205,38,1,10278,20752,11.16825652594264,0
benign_sample_2094.xlsx,5.753381840419965,106,15509,11733,15509,44,1,10974,22315,11.22668148637688,0
benign_sample_8409.xlsx,5.757457513662537,71,13044,7663,13044,40,1,7196,14624,11.14298808432631,0
benign_sample_3691.xlsx,5.751001350508654,49,10311,4633,10311,39,1,4603,9025,11.12907249779865,0
benign_sample_6401.xlsx,5.740105960181655,48,12099,6500,12099,37,1,6116,12358,11.11876150265238,0
benign_sample_9109.xlsx,5.753029898528851,102,14640,9674,14640,37,1,9361,18568,11.16960865050664,0
benign_sample_4636.xlsx,5.741902912990263,129,16220,13236,16220,38,1,12366,24839,11.14946915737132,0
benign_sample_1482.xlsx,5.746357751937889,144,17207,15133,17207,40,1,14635,28914,11.10018599738226,0
benign_sample_3604.xlsx,5.753867465637563,4,1473,304,1473,35,1,329,658,10.98682877406282,0
benign_sample_8091.xlsx,5.758103275134408,14,6948,2481,6948,37,1,2380,4674,11.14927700595407,0
benign_sample_4560.xlsx,5.750875922236967,147,17018,14599,17018,38,1,14268,28085,11.10738318419002,0
benign_sample_412.xlsx,5.749083712792511,116,16688,14307,16688,40,1,13526,26979,11.11791136896679,0
benign_sample_1142.xlsx,5.747831300796475,107,16052,12612,16052,41,1,11867,23865,11.16422254561737,0
benign_sample_1664.xlsx,5.749640277795895,85,14649,9665,14649,38,1,9384,18611,11.18774781210931,0
benign_sample_3596.xlsx,5.741827161510468,35,9927,4626,9927,37,1,4202,8579,11.17283467647289,0
benign_sample_9624.xlsx,5.752877781825062,127,15863,12158,15863,40,1,11549,23378,11.19174277779368,0
benign_sample_3871.xlsx,5.746012214397756,23,9214,3955,9214,42,1,3660,7427,11.16136015152882,0
benign_sample_5814.xlsx,5.747167205888998,70,12451,6899,12451,36,1,6645,13174,11.19370301226096,0
benign_sample_3553.xlsx,5.732984668841027,36,6951,2541,6951,34,1,2399,4747,11.12174643157011,0
benign_sample_2530.xlsx,5.744775962538765,71,11519,5974,11519,38,1,5609,11352,11.12758681681505,0
benign_sample_4796.xlsx,5.757736844504467,99,15672,11624,15672,39,1,11196,22468,11.15221007604563,0
benign_sample_2437.xlsx,5.76516131699053,11,2801,717,2801,37,1,707,1390,11.16881258941345,0
benign_sample_5218.xlsx,5.760922232783373,48,10035,4692,10035,35,1,4409,8844,11.13408284916623,0
benign_sample_4941.xlsx,5.74967649705679,21,5460,1732,5460,36,1,1651,3329,11.17389558232932,0
benign_sample_1501.xlsx,5.75565675340258,41,10614,4857,10614,43,1,4703,9346,11.15211047049612,0
benign_sample_3429.xlsx,5.754124257327073,16,5630,1802,5630,38,1,1745,3449,11.04485945321525,0
benign_sample_3827.xlsx,5.75561046796979,137,16934,14551,16934,39,1,13845,28072,11.21700026242336,0
benign_sample_5131.xlsx,5.766354763833761,14,4999,1605,4999,36,1,1438,3010,11.27945143884892,0
benign_sample_2802.xlsx,5.752997867446887,141,16930,14871,16930,41,1,13924,28132,11.17776298268975,0
benign_sample_2754.xlsx,5.754725651777721,106,16084,12410,16084,39,1,12092,23864,11.13024251863389,0
benign_sample_5722.xlsx,5.751759918106067,65,12947,7306,12947,39,1,7083,14067,11.14761229314421,0
benign_sample_8651.xlsx,5.748481749556046,194,18519,20385,18519,42,1,19472,38498,11.07386579265137,0
benign_sample_5141.xlsx,5.743866236023568,23,6409,2233,6409,39,1,2068,4232,11.19603174603175,0
benign_sample_8618.xlsx,5.74818134346018,155,17968,17953,17968,39,1,17034,34132,11.18871907125826,0
benign_sample_7030.xlsx,5.742543824904742,32,10639,5177,10639,36,1,4825,9677,11.15328920148945,0
benign_sample_1518.xlsx,5.751203678023678,122,16178,12918,16178,39,1,12132,24470,11.15463635866893,0
benign_sample_5576.xlsx,5.76342700749538,64,13585,8426,13585,36,1,7852,16122,11.1479102360891,0
benign_sample_6993.xlsx,5.746847675300687,119,16097,12573,16097,37,1,12046,23906,11.16327325322652,0
benign_sample_2377.xlsx,5.751306605923358,263,20021,30676,20021,42,1,29398,58681,11.15076238376912,0
benign_sample_3150.xlsx,5.748424383057405,185,18309,19729,18309,39,1,18260,36931,11.16055153920023,0
benign_sample_5909.xlsx,5.749607637532834,96,13991,8997,13991,39,1,8449,17301,11.17732038834951,0
benign_sample_4027.xlsx,5.751767409169439,128,16816,14473,16816,40,1,13595,27322,11.20055233765916,0
benign_sample_1260.xlsx,5.750668999766796,158,17046,15223,17046,41,1,14122,28536,11.14538890712176,0
benign_sample_5732.xlsx,5.769397046365155,25,7476,2730,7476,36,1,2633,5274,11.13709371443025,0
benign_sample_2549.xlsx,5.748802641725598,55,10824,5265,10824,37,1,5039,10005,11.09033501728264,0
benign_sample_1135.xlsx,5.750525070712446,144,16873,14917,16873,38,1,13882,28004,11.18996800840376,0
benign_sample_8607.xlsx,5.750781855474492,260,19735,27765,19735,39,1,26222,52880,11.14586230436651,0
benign_sample_5774.xlsx,5.749763225225418,65,12616,7142,12616,39,1,6814,13446,11.17423494570582,0
benign_sample_1110.xlsx,5.752407201505551,155,18198,19134,18198,38,1,18083,36227,11.13747007917511,0
benign_sample_3952.xlsx,5.754584769546966,44,9989,4527,9989,40,1,4268,8622,11.26982156710628,0
benign_sample_3005.xlsx,5.765223878748509,54,12104,6341,12104,45,1,6239,12308,11.1693535342643,0
benign_sample_2729.xlsx,5.748593072776522,135,16949,15009,16949,39,1,14353,28475,11.13047538993182,0
benign_sample_6542.xlsx,5.747530954018679,236,19841,29079,19841,40,1,27296,54986,11.17515373957852,0
benign_sample_9389.xlsx,5.740452432896584,36,9922,4520,9922,37,1,4247,8456,11.14673699126191,0
benign_sample_8795.xlsx,5.740010221906914,261,19711,28401,19711,39,1,26578,52952,11.10186093298126,0
benign_sample_1732.xlsx,5.750794880760558,63,13838,8563,13838,39,1,8139,16299,11.14677960553237,0
benign_sample_5920.xlsx,5.756365862076022,45,10100,4680,10100,36,1,4437,8751,11.1595389748256,0
benign_sample_4538.xlsx,5.757146102767235,77,13583,8293,13583,41,1,7935,15796,11.18705490708356,0
benign_sample_6873.xlsx,5.748237527097109,144,17435,16875,17435,39,1,15650,31689,11.1561080715689,0
benign_sample_1869.xlsx,5.74950868687278,103,15409,11241,15409,42,1,10639,21649,11.24262884043608,0
benign_sample_7255.xlsx,5.748140713380108,125,16443,13566,16443,38,1,12556,25638,11.20189034926952,0
benign_sample_6413.xlsx,5.693908788654523,0,123,18,123,28,1,15,71,8.988372093023257,0
benign_sample_4460.xlsx,5.756748591316839,262,19659,27429,19659,39,1,26111,52397,11.17140928313038,0
benign_sample_5956.xlsx,5.747208256146362,84,15134,11099,15134,36,1,10375,20557,11.09252553989396,0
benign_sample_2397.xlsx,5.750041021750818,50,12562,7167,12562,41,1,6681,13494,11.10676579925651,0
benign_sample_4415.xlsx,5.73512473145052,12,5215,1665,5215,34,1,1521,3157,11.06648140230868,0
benign_sample_2400.xlsx,5.769812802871106,22,7295,2601,7295,36,1,2504,5138,11.316016749542,0
benign_sample_2415.xlsx,5.751659429299091,159,17495,16331,17495,40,1,15370,31066,11.19224308725988,0
benign_sample_101.xlsx,5.739518012498444,9,2873,734,2873,33,1,702,1445,11.18490917559385,0
benign_sample_5852.xlsx,5.745767348607203,111,15464,11465,15464,40,1,10875,21617,11.06466207066355,0
benign_sample_7026.xlsx,5.752379128016513,166,17304,15812,17304,41,1,15008,30080,11.18774396735273,0
benign_sample_7616.xlsx,5.757381226394393,40,11019,5552,11019,39,1,5159,10564,11.09578324747186,0
benign_sample_2389.xlsx,5.746112752684828,127,15888,12230,15888,38,1,11726,23183,11.13913317482598,0
benign_sample_7927.xlsx,5.741081727072071,23,5238,1723,5238,39,1,1614,3241,11.02451081359423,0
benign_sample_8122.xlsx,5.742268149523517,51,10962,5398,10962,38,1,5128,10112,11.0998687664042,0
benign_sample_7911.xlsx,5.74411776827242,100,14817,10127,14817,37,1,9690,19134,11.14231196225368,0
benign_sample_1147.xlsx,5.747178249114404,119,16559,13844,16559,38,1,13162,26154,11.10456302777495,0
benign_sample_2384.xlsx,5.749534710962505,16,7524,2948,7524,41,1,2797,5499,11.01145130183221,0
benign_sample_6483.xlsx,5.742178740310488,84,13912,8698,13912,44,1,8452,16489,11.04971733290566,0
benign_sample_9796.xlsx,5.745707753917629,23,6278,2174,6278,34,1,2081,4120,11.03047895500726,0
benign_sample_8576.xlsx,5.742696470512483,31,9844,4420,9844,37,1,4152,8386,11.19389057265912,0
benign_sample_3177.xlsx,5.747811436710352,324,20358,35420,20358,43,1,33723,67119,11.15340830209635,0
benign_sample_3267.xlsx,5.748699344880005,217,18627,20334,18627,39,1,19563,39067,11.1624765478424,0
benign_sample_7459.xlsx,5.753646397956502,29,7567,2919,7567,35,1,2767,5411,11.07006603081438,0
benign_sample_6313.xlsx,5.754475405494307,139,17388,16110,17388,39,1,15128,30584,11.18857192859643,0
benign_sample_8254.xlsx,5.757209860318669,135,16713,13927,16713,42,1,13441,26827,11.15203138968908,0
benign_sample_3835.xlsx,5.766872285795574,6,2103,535,2103,34,1,459,1026,11.53333333333333,0
benign_sample_1795.xlsx,5.726373834619496,14,3916,1209,3916,35,1,1140,2170,10.8785498489426,0
benign_sample_6838.xlsx,5.755695752793116,104,15098,10669,15098,37,1,10121,20355,11.16058537865862,0
benign_sample_5399.xlsx,5.756888554918462,26,9148,3787,9148,35,1,3647,7211,11.25769018235403,0
benign_sample_6596.xlsx,5.748809023767024,141,17142,15910,17142,38,1,14573,29709,11.15450973307439,0
benign_sample_3622.xlsx,5.740425363935471,23,6454,2298,6454,36,1,2102,4345,11.24243834341554,0
benign_sample_1384.xlsx,5.747274737378124,80,14202,9358,14202,37,1,8804,17580,11.140122801698,0
benign_sample_7125.xlsx,5.749611954028344,119,16759,13939,16759,39,1,13414,26761,11.192034847542,0
benign_sample_6239.xlsx,5.744602073583747,118,15464,11645,15464,39,1,10757,21777,11.14301961025389,0
benign_sample_4404.xlsx,5.754586419777622,94,14864,10110,14864,40,1,9909,19244,11.08599458031764,0
benign_sample_4999.xlsx,5.753289908541732,108,15490,11314,15490,39,1,10801,21453,11.15936007937,0
benign_sample_4939.xlsx,5.753316200488202,84,13669,8286,13669,38,1,7797,15867,11.15217207572684,0
benign_sample_7046.xlsx,5.732411387002754,13,4700,1454,4700,37,1,1297,2767,11.20620078740157,0
benign_sample_8579.xlsx,5.752631654887332,176,18332,19523,18332,39,1,18337,37298,11.21245618765166,0
benign_sample_9015.xlsx,5.741343551678056,64,12252,6819,12252,38,1,6376,12666,11.12861044007982,0
benign_sample_7674.xlsx,5.749860117322909,158,18029,18216,18029,41,1,17277,34450,11.15011502696851,0
benign_sample_2017.xlsx,5.751963668498608,101,15073,10839,15073,42,1,9913,20428,11.23957681025675,0
benign_sample_1721.xlsx,5.712810037570023,6,869,171,869,33,1,173,358,11.47269303201507,0
benign_sample_1850.xlsx,5.746147413601348,108,15402,11702,15402,40,1,10864,21759,11.14054501425375,0
benign_sample_5813.xlsx,5.75118728283349,212,18957,22850,18957,40,1,21431,43108,11.15519298408714,0
benign_sample_8085.xlsx,5.747520829147583,224,18714,21503,18714,39,1,20465,40670,11.13875848531938,0
benign_sample_5984.xlsx,5.756152647729839,105,15871,12279,15871,38,1,11413,23226,11.20759837177748,0
benign_sample_2156.xlsx,5.747499029259378,204,19133,23137,19133,37,1,22286,44226,11.14257577579986,0
benign_sample_7885.xlsx,5.74626779148062,11,4965,1569,4965,35,1,1535,2892,10.97244183419923,0
benign_sample_9334.xlsx,5.750668480143024,106,15334,10782,15334,37,1,10475,20789,11.22463536335722,0
benign_sample_2205.xlsx,5.757157581966458,54,11233,5548,11233,39,1,5285,10696,11.13040485576622,0
benign_sample_5368.xlsx,5.77243170999005,45,9415,3920,9415,38,1,3920,7663,11.1633428300095,0
benign_sample_6080.xlsx,5.758515235279151,38,11122,5533,11122,37,1,5182,10438,11.07304737516005,0
benign_sample_2204.xlsx,5.748413092193636,158,17958,17873,17958,41,1,17196,34230,11.1254812740637,0
benign_sample_909.xlsx,5.74943753302138,167,18143,18802,18143,38,1,17880,35715,11.10866685325124,0
benign_sample_1865.xlsx,5.7570897855681,72,14139,9554,14139,40,1,8790,17549,11.09389118797221,0
benign_sample_9264.xlsx,5.743781389196633,41,8087,3259,8087,36,1,2980,6083,11.2424142116297,0
benign_sample_5338.xlsx,5.752083689015422,111,15875,12098,15875,37,1,11513,23105,11.11704893408054,0
benign_sample_1896.xlsx,5.757711072934832,73,13166,7518,13166,35,1,7339,14759,11.22001991130419,0
benign_sample_1447.xlsx,5.751424773336034,224,19067,22886,19067,38,1,21515,43284,11.18685473541258,0
benign_sample_4904.xlsx,5.672662444370359,0,1105,265,1105,31,1,227,487,11.3655462184874,0
benign_sample_8499.xlsx,5.749914621354836,71,13749,8727,13749,38,1,8109,16301,11.1308070462925,0
benign_sample_5191.xlsx,5.751569934204062,210,19102,23174,19102,42,1,22160,44007,11.13919325343449,0
benign_sample_2486.xlsx,5.750065570890675,133,17770,17384,17770,41,1,16869,33349,11.05265044406388,0
benign_sample_644.xlsx,5.752438092846625,23,5975,1989,5975,32,1,1855,3843,11.18848718848719,0
benign_sample_1311.xlsx,5.738815476127658,106,15121,10778,15121,39,1,10220,20269,11.13368755944767,0
benign_sample_2591.xlsx,5.745849386064787,183,18382,19873,18382,39,1,18885,37378,11.11042781223895,0
benign_sample_9501.xlsx,5.742592117271946,174,17458,16495,17458,43,1,15627,31130,11.15852171867314,0
benign_sample_156.xlsx,5.761779897137111,60,11255,5628,11255,40,1,5508,10839,11.09053648987582,0
benign_sample_416.xlsx,5.756886081718958,38,9912,4315,9912,37,1,4331,8372,11.03196095410533,0
benign_sample_6096.xlsx,5.750838650137431,100,14224,9442,14224,42,1,8763,17648,11.08193555715422,0
benign_sample_5632.xlsx,5.772381993169567,7,4970,1571,4970,34,1,1462,3005,11.13387060667114,0
benign_sample_9368.xlsx,5.746503962539482,154,17060,15171,17060,39,1,14262,28832,11.1241472130691,0
benign_sample_5059.xlsx,5.749309874227793,125,16401,13381,16401,39,1,12655,25522,11.17358619063834,0
benign_sample_1176.xlsx,5.754338417727313,43,10329,4922,10329,36,1,4543,9188,11.24339086738038,0
benign_sample_5631.xlsx,5.740245278366358,89,13724,8826,13724,38,1,8165,16451,11.11996262593435,0
benign_sample_3071.xlsx,5.762137379379023,38,10873,5190,10873,40,1,4972,9863,11.10299966295922,0
benign_sample_7665.xlsx,5.75249880226206,236,19323,24406,19323,41,1,23111,46381,11.14054855235135,0
benign_sample_8027.xlsx,5.748680052587709,255,19794,28251,19794,39,1,27057,53259,11.08811444793067,0
benign_sample_4909.xlsx,5.756065692428344,202,18837,21565,18837,41,1,20947,41843,11.14588310240484,0
benign_sample_4051.xlsx,5.753712381892777,54,12541,7014,12541,39,1,6673,13321,11.14704411323397,0
benign_sample_3329.xlsx,5.762775738270933,22,6618,2299,6618,37,1,2234,4457,11.08772978628008,0
benign_sample_732.xlsx,5.750926731512402,12,4470,1371,4470,33,1,1270,2579,11.08313847752663,0
benign_sample_8692.xlsx,5.747368345964503,142,17593,16817,17593,41,1,15752,31635,11.22122100998164,0
benign_sample_9674.xlsx,5.668376727870867,2,842,204,842,31,1,190,372,10.61565836298932,0
benign_sample_4573.xlsx,5.752980061255751,47,11471,5805,11471,39,1,5498,11077,11.13411764705882,0
benign_sample_4767.xlsx,5.755313728722381,76,13795,8571,13795,38,1,8265,16383,11.05769230769231,0
benign_sample_4157.xlsx,5.748564798219797,154,18468,20263,18468,42,1,19075,38041,11.155473072344,0
benign_sample_9734.xlsx,5.737648283300695,72,12958,7511,12958,40,1,7146,14063,11.06610401244755,0
benign_sample_6527.xlsx,5.751913451493232,54,12672,7072,12672,36,1,6853,13388,11.07237784694432,0
benign_sample_9569.xlsx,5.763919573557354,87,14653,9774,14653,37,1,9383,18946,11.20223092943627,0
benign_sample_188.xlsx,5.751568101234194,78,12870,7178,12870,37,1,7155,14084,11.13875417863365,0
benign_sample_7923.xlsx,5.747199926750936,84,14028,8878,14028,38,1,8504,16927,11.11493846093351,0
benign_sample_2912.xlsx,5.75290385830002,92,14583,9963,14583,38,1,9233,18881,11.20889948068578,0
benign_sample_8559.xlsx,5.75111753513604,157,17887,17668,17887,38,1,17177,33855,11.06343078852485,0
benign_sample_9102.xlsx,5.741413862279483,52,10960,5419,10960,38,1,5035,10304,11.1657213638438,0
benign_sample_6008.xlsx,5.747469326505925,119,17111,15534,17111,41,1,14534,29234,11.14844178395175,0
