sender_ip,urls,suspicious_words,label
65.103.229.234,"['http-equiv=""Content-Type""', 'http://www.garantisms.com/smstr.exe"">SMSTR']",[],1
61.179.116.173,[],[],1
193.120.211.219,[],['click'],1
213.96.189.190,[],['click'],1
211.36.253.28,"['http://www.pornhere.net"">click', 'http://www.pornhere.net"">click']",['click'],1
193.120.211.219,"['http://www.globalcybercollective.com/BBAN_9_2002.htm"">CLICK', 'http://www.globalcybercollective.com/WSBulletinEmail5.bmp""></p>']",['click'],1
24.205.211.91,[],[],1
193.120.211.219,"['http://www.newnamedns.com/warranty/', 'http://www.newnamedns.com/warranty/', 'http://www.newnamedns.com/stopthemailplease/']",['click'],1
193.120.211.219,"['http-equiv=""Content-Type""', 'http://theadmanager.com/server/c.asp?ad_key=QEFYURPIKEMY""><img', 'http://admanmail.com/ads/bottomline/imgs/mailv07a_01.gif""', 'http://theadmanager.com/server/c.asp?ad_key=QEFYURPIKEMY""><img', 'http://admanmail.com/ads/bottomline/imgs/mailv07a_02.gif""', 'http://theadmanager.com/server/c.asp?ad_key=QEFYURPIKEMY""><img', 'http://admanmail.com/ads/bottomline/imgs/mailv07a_03.jpg""', 'http://theadmanager.com/server/c.asp?ad_key=QEFYURPIKEMY""><img', 'http://admanmail.com/ads/bottomline/imgs/mailv07a_04.gif""', 'http://theadmanager.com/server/c.asp?ad_key=QEFYURPIKEMY""><img', 'http://admanmail.com/ads/bottomline/imgs/mailv07a_05.gif""', 'http://theadmanager.com/server/c.asp?ad_key=QEFYURPIKEMY""><img', 'http://admanmail.com/ads/bottomline/imgs/mailv07a_06.gif""', 'http://theadmanager.com/server/c.asp?ad_key=QEFYURPIKEMY""><img', 'http://admanmail.com/ads/bottomline/imgs/mailv07a_07.gif""', 'http://theadmanager.com/server/c.asp?ad_key=QEFYURPIKEMY""><img', 'http://admanmail.com/ads/bottomline/imgs/mailv07a_08.gif""', 'http://theadmanager.com/server/t.asp?ad_key=QEFYURPIKEMY""', 'http://admanmail.com/server/t.asp?ad_key=QEFYURPIKEMY""', 'http://admanmail.com/subscription.asp?em=JM@NETNOTEINC.COM&l=SGO"">', 'http://admanmail.com/subscription.asp?em=JM@NETNOTEINC.COM&l=SGO)']",['click'],1
193.120.211.219,"['http://www.adclick.ws/p.cfm?o=315&s=pk007', 'http://www.adclick.ws/p.cfm?o=249&s=pk007', 'http://www.adclick.ws/p.cfm?o=245&s=pk002', 'http://www.adclick.ws/p.cfm?o=259&s=pk007', 'http://www.adclick.ws/p.cfm?o=283&s=pk007', 'http://www.qves.com/trim/?zzzz@example.com%7C17%7C308417']",['click'],1
24.205.211.91,[],[],1
65.217.159.66,"['http://www.Insurancemail.net', 'http://www.Insurancemail.net>', 'http://www.insuranceiq.com/legal.htm>']",[],1
203.160.254.50,"['http://80.71.66.102/easysexmatch2/index.html"">Click']",['click'],1
194.125.145.45,"['http://www.freeyankee.com/cgi/fy2/to.cgi?l=822slim1', 'http://www.freeyankee.com/cgi/fy2/to.cgi?l=822nic1', 'http://www.freeyankee.com/cgi/fy2/to.cgi?l=822ppl1', 'http://www.qves.com/trim/?social@linux.ie%7C29%7C134077', 'http://www.linux.ie/mailman/listinfo/social']",[],1
213.121.179.149,"['http://210.192.111.77/cgi-bin/loan_app?leadsource=rk""><img', 'http://210.192.111.76/images/Creative.jpg""><BR><a', 'http://210.192.111.77/cgi-bin/remove""']",['click'],1
216.136.204.119,[],[],1
216.136.204.119,['http://book-i.net/mutou'],[],1
65.217.159.66,"['http://www.Insuranceiq.com/optout', 'http://www.Insuranceiq.com/optout/>', 'http://www.insuranceiq.com/legal.htm>']",[],1
213.9.248.135,"['http://www.smokersunited.co.uk/?S=15&ID=2', 'http://www.smokersunited.co.uk/?S=15&ID=2']",['click'],1
193.120.211.219,"['http://www.ebonylust4free.com/mailer/images/spacer.gif""', 'http://www.ebonylust4free.com/mailer/images/spacer.gif""', 'http://www.ebonylust4free.com/mailer/images/spacer.gif""', 'http://www.ebonylust4free.com/mailer/images/spacer.gif""', 'http://www.ebonylust4free.com/mailer/images/spacer.gif""', 'http://www.ebonylust4free.com/mailer/images/spacer.gif""', 'http://www.ebonylust4free.com/mailer/images/spacer.gif""', 'http://www.ebonylust4free.com/mailer/images/spacer.gif""', 'http://www.ebonylust4free.com/1270627320"">', 'http://www.ebonylust4free.com/mailer/images/ebonylust_01.jpg""', 'http://www.ebonylust4free.com/1270627320"">', 'http://www.ebonylust4free.com/mailer/images/ebonylust_02.gif""', 'http://www.ebonylust4free.com/mailer/images/spacer.gif""', 'http://www.ebonylust4free.com/1270627320"">', 'http://www.ebonylust4free.com/mailer/images/ebonylust_03.jpg""', 'http://www.ebonylust4free.com/1270627320"">', 'http://www.ebonylust4free.com/mailer/images/ebonylust_04.gif""', 'http://www.ebonylust4free.com/mailer/images/spacer.gif""', 'http://www.ebonylust4free.com/1270627320"">', 'http://www.ebonylust4free.com/mailer/images/ebonylust_05.gif""', 'http://www.ebonylust4free.com/1270627320"">', 'http://www.ebonylust4free.com/mailer/images/ebonylust_06.jpg""', 'http://www.ebonylust4free.com/mailer/images/spacer.gif""', 'http://www.ebonylust4free.com/1270627320"">', 'http://www.ebonylust4free.com/mailer/images/ebonylust_07.jpg""', 'http://www.ebonylust4free.com/1270627320"">', 'http://www.ebonylust4free.com/mailer/images/ebonylust_08.jpg""', 'http://www.ebonylust4free.com/mailer/images/spacer.gif""', 'http://www.ebonylust4free.com/1270627320"">', 'http://www.ebonylust4free.com/mailer/images/ebonylust_09.jpg""', 'http://www.ebonylust4free.com/mailer/images/spacer.gif""', 'http://www.ebonylust4free.com/1270627320"">', 'http://www.ebonylust4free.com/mailer/images/ebonylust_10.jpg""', 'http://www.ebonylust4free.com/1270627320"">', 'http://www.ebonylust4free.com/mailer/images/ebonylust_11.jpg""', 'http://www.ebonylust4free.com/1270627320"">', 'http://www.ebonylust4free.com/mailer/images/ebonylust_12.jpg""', 'http://www.ebonylust4free.com/1270627320"">', 'http://www.ebonylust4free.com/mailer/images/ebonylust_13.jpg""', 'http://www.ebonylust4free.com/mailer/images/spacer.gif""', 'http://www.ebonylust4free.com/1270627320"">', 'http://www.ebonylust4free.com/mailer/images/ebonylust_14.gif""', 'http://www.ebonylust4free.com/mailer/images/spacer.gif""', 'http://teenie4free.com/remove"">http://teenie4free.com/remove</a><BR>']",['click'],1
193.120.211.219,['http://new.isp.50megs.com/'],[],1
194.125.145.45,"['http://www.adclick.ws/p.cfm?o=320&s=pk00001', 'http://www.adclick.ws/p.cfm?o=383&s=pk1', 'http://www.adclick.ws/p.cfm?o=334&s=pk1', 'http://u2.azoogle.com/?z=93-1090346-62lLC4', 'http://www.linux.ie/mailman/listinfo/social']",['click'],1
193.120.211.219,"['http://www.adclick.ws/p.cfm?o=315&s=pk007', 'http://www.adclick.ws/p.cfm?o=249&s=pk007', 'http://www.adclick.ws/p.cfm?o=245&s=pk002', 'http://www.adclick.ws/p.cfm?o=259&s=pk007', 'http://www.adclick.ws/p.cfm?o=283&s=pk007', 'http://www.qves.com/trim/?zzzz@example.com%7C17%7C308417']",['click'],1
208.57.0.14,"['http://www.w3.org/TR/REC-html40"">', 'http-equiv=Content-Type', 'http://www.radisson-chicago.com/"">www.radisson-chicago.com</a></p>']",[],1
61.50.141.181,['http://www.chinatop.net'],[],1
193.120.211.219,['http://www.site-personals.com'],['click'],1
216.136.171.252,"['http://www.bilsag.com/web1.jpg""></TD>', 'http://www.bilsag.com/cev1.jpg""></TD>', 'http://www.bilsag.com/index.html""><FONT', 'http://www.bilsag.com/siparis.htm""><IMG', 'http://www.bilsag.com/sipbuton.gif""', 'http://www.bilsag.com/iptal1.asp""', 'https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/webmake-talk']",[],1
193.120.211.219,"['http://www.newnamedns.com/refi/', 'http://www.newnamedns.com/stopthemailplease/']",[],1
205.158.62.50,['http://www.mail.com/?sr=signup'],['bank'],1
65.217.159.66,"['http://agents.cnalife.com', 'http://agents.cnalife.com', 'http://www.insuranceiq.com/optout', 'http://www.insuranceiq.com/legal.htm>']",[],1
65.217.159.66,"['http://www.insuranceiq.com/optout', 'http://www.insuranceiq.com/legal.htm>']",[],1
193.120.211.219,"['http://n62.go2net.com/adclick?cid=180713&site=dp&cp=nbci&clickurl=http://211.167.74.101/mortg/"">Click_Here</a>', 'http://n62.go2net.com/adclick?cid=180713&site=dp&cp=nbci&clickurl=http://211.167.74.101/mortg/', 'http://channels.netscape.com/ns/browsers/download.jsp', 'http://webmail.netscape.com/']",['click'],1
217.88.208.175,"['http://w%77%77%2e%74%65%72%72%61%2ee%73/pe%72%73o%6E%61%6C9/starfish103/', 'http://w%77%77%2e%74%65%72%72%61%2ee%73/pe%72%73o%6E%61%6C9/starfish103/', 'http://w%77%77%2e%74%65%72%72%61%2ee%73/pe%72%73o%6E%61%6C9/starfish103/"">']",['click'],1
193.120.211.219,['http://GetResponse.com/r.cgi?a=specialweboffers&e=zzzz_Xyexample.com&i='],['click'],1
64.70.54.95,[],[],1
65.217.159.66,"['http://www.d-u-s.com>', 'http://www.InsuranceIQ.com/optout', 'http://www.InsuranceIQ.com/optout>', 'http://www.insuranceiq.com/legal.htm>']",[],1
200.29.167.41,[],[],1
65.217.159.66,"['http://www.d-u-s.com>', 'http://www.Insuranceiq.com/optout', 'http://www.Insuranceiq.com/optout>', 'http://www.insuranceiq.com/legal.htm>']",[],1
193.120.211.219,"['http-equiv=""Content-Type""', 'http://theadmanager.com/server/c.asp?ad_key=NFYNEAOKPTPK&ext=1""><img', 'http://admanmail.com/ads/adman/trim_life/creative--002.gif""', 'http://admanmail.com/server/t.asp?ad_key=NFYNEAOKPTPK""', 'http://admanmail.com/subscription.asp?em=JM@NETNOTEINC.COM&l=SGO"">', 'http://admanmail.com/subscription.asp?em=JM@NETNOTEINC.COM&l=SGO)']",['click'],1
193.120.211.219,"['http://6.lspeedhost.net/wfs/?aid=283360"">CLICK', 'http://16.lspeedhost.net/alw/takemeoff.html"">CLICK']",['click'],1
203.133.92.249,"['http-equiv=""content-type""', 'http://image.hanmail.net/hanmail/general/trans.gif""', 'http://image.hanmail.net/hanmail/s_img/recruit/sp_top01.gif""', 'http://image.hanmail.net/hanmail/s_img/recruit/sp_top02.gif""', 'http://image.hanmail.net/hanmail/s_img/recruit/g_raound01.gif""', 'http://image.hanmail.net/hanmail/s_img/recruit/g_raound02.gif""', 'http://image.hanmail.net/hanmail/s_img/recruit/g_arrow01.gif""', 'http://image.hanmail.net/hanmail/s_img/recruit/g_jeum.gif></TD></TR>', 'http://image.hanmail.net/hanmail/s_img/recruit/g_arrow02.gif""', 'http://image.hanmail.net/hanmail/s_img/recruit/g_arrow04.gif""', 'http://job.daum.net/info/lacademy/lice_list.asp?officekind=2""', 'http://image.hanmail.net/hanmail/s_img/recruit/g_arrow02.gif""', 'http://image.hanmail.net/hanmail/s_img/recruit/g_arrow04.gif""', 'http://www.ibd.pe.kr""', 'http://image.hanmail.net/hanmail/s_img/recruit/g_arrow02.gif""', 'http://image.hanmail.net/hanmail/s_img/recruit/g_arrow04.gif""', 'http://job1.daum.net/info/news/newsview.asp?id=7731""', 'http://image.hanmail.net/hanmail/s_img/recruit/g_arrow04.gif""', 'http://job1.daum.net/info/news/newsview.asp?id=8457""', 'http://image.hanmail.net/hanmail/s_img/recruit/g_arrow02.gif""', 'http://image.hanmail.net/hanmail/s_img/recruit/g_arrow04.gif""', 'http://job.daum.net/edu/index.html""', 'http://image.hanmail.net/hanmail/s_img/recruit/g_arrow02.gif""', 'http://image.hanmail.net/hanmail/s_img/recruit/g_arrow04.gif""', 'http://job.daum.net/info/lacademy/view_liceoff.asp?kind=12""']",[],1
4.60.250.211,"['http://61.129.68.54/master/index.php><font', 'http://61.129.68.54/master/index.php><b>Home', 'http://61.129.68.54/master/index.php><font', 'http://61.129.68.54/empires/remove/remove.html>click']",['click'],1
193.120.211.219,"['http://80.71.66.8/farm/?aid=993751', 'http://80.71.66.8/celebst/?aid=993751', 'http://80.71.66.8/play/?aid=993751', 'http://80.71.66.8/lesbian/?aid=993751', 'http://80.71.66.8/teen/?aid=993751', 'http://80.71.66.8/optout/index.html']","['login', 'password', 'click']",1
194.125.145.45,['http://www.linux.ie/mailman/listinfo/ilug'],['urgent'],1
65.217.159.66,"['http://www.dbs50.com>', 'http://www.Insuranceiq.com/optout', 'http://www.Insuranceiq.com/optout/>', 'http://www.insuranceiq.com/legal.htm>']",[],1
211.132.181.145,['http://4tools4life.com/qs'],"['bank', 'click']",1
194.125.145.45,['http://www.linux.ie/mailman/listinfo/ilug'],['bank'],1
193.120.211.219,[],[],1
65.217.159.66,"['http://www.Insuranceiq.com/optout', 'http://www.Insuranceiq.com/optout/>', 'http://www.insuranceiq.com/legal.htm>']",[],1
213.193.13.92,['http://mobile.lycos.fr/mobile/local/sms_musicaux/'],['urgent'],1
61.230.27.47,[],[],1
193.120.211.219,"['http://www.wannawatch.com/orgysex/fc01.cgi?tappers', 'http-equiv=Content-Type', 'http://www.jeweldive.com:81/sle/freak/spacer.gif""', 'http://www.jeweldive.com:81/sle/freak/spacer.gif""', 'http://www.jeweldive.com:81/sle/freak/spacer.gif""', 'http://www.jeweldive.com:81/sle/freak/spacer.gif""', 'http://www.jeweldive.com:81/sle/freak/spacer.gif""', 'http://www.jeweldive.com:81/sle/freak/spacer.gif""', 'http://www.jeweldive.com:81/sle/freak/index.html""><IMG', 'http://www.jeweldive.com:81/sle/freak/freak_cock_fpa_clean_01.gif""', 'http://www.jeweldive.com:81/sle/freak/index.html""><IMG', 'http://www.jeweldive.com:81/sle/freak/freak_cock_fpa_clean_02.gif""', 'http://www.jeweldive.com:81/sle/freak/index.html""><IMG', 'http://www.jeweldive.com:81/sle/freak/freak_cock_fpa_clean_03.jpg""', 'http://www.jeweldive.com:81/sle/freak/index.html""><IMG', 'http://www.jeweldive.com:81/sle/freak/freak_cock_fpa_clean_04.gif""', 'http://www.jeweldive.com:81/sle/freak/index.html""><IMG', 'http://www.jeweldive.com:81/sle/freak/freak_cock_fpa_clean_05.jpg""', 'http://www.jeweldive.com:81/sle/freak/index.html""><IMG', 'http://www.jeweldive.com:81/sle/freak/freak_cock_fpa_clean_06.gif""', 'http://www.jeweldive.com:81/sle/freak/index.html""><IMG', 'http://www.jeweldive.com:81/sle/freak/freak_cock_fpa_clean_07.jpg""', 'http://www.jeweldive.com:81/sle/freak/index.html""><IMG', 'http://www.jeweldive.com:81/sle/freak/freak_cock_fpa_clean_08.jpg""', 'http://www.jeweldive.com:81/sle/freak/index.html""><IMG', 'http://www.jeweldive.com:81/sle/freak/freak_cock_fpa_clean_09.gif""', 'http://www.jeweldive.com:81/sle/freak/index.html""><IMG', 'http://www.jeweldive.com:81/sle/freak/freak_cock_fpa_clean_10.jpg""', 'http://www.jeweldive.com:81/sle/freak/index.html""><IMG', 'http://www.jeweldive.com:81/sle/freak/freak_cock_fpa_clean_11.jpg""', 'http://www.jeweldive.com:81/sle/freak/index.html""><IMG', 'http://www.jeweldive.com:81/sle/freak/freak_cock_fpa_clean_12.gif""', 'http://www.jeweldive.com:81/sle/freak/index.html""><IMG', 'http://www.jeweldive.com:81/sle/freak/freak_cock_fpa_clean_13.jpg""', 'http://www.jeweldive.com:81/sle/freak/index.html""><IMG', 'http://www.jeweldive.com:81/sle/freak/freak_cock_fpa_clean_14.jpg""', 'http://www.jeweldive.com:81/sle/freak/index.html""><IMG', 'http://www.jeweldive.com:81/sle/freak/freak_cock_fpa_clean_15.jpg""', 'http://www.jeweldive.com:81/sle/freak/index.html""><IMG', 'http://www.jeweldive.com:81/sle/freak/freak_cock_fpa_clean_16.jpg""', 'http://www.jeweldive.com:81/sle/freak/index.html""><IMG', 'http://www.jeweldive.com:81/sle/freak/freak_cock_fpa_clean_17.gif""', 'http://www.jeweldive.com:81/removal/"">Click']",['click'],1
193.120.211.219,"['http://208.251.89.19/mortgage/mailer2"">', 'http://208.251.89.19/mortgage/mailer2"">', 'http://208.251.89.19/remove"">click']",['click'],1
216.136.204.119,['http://book-i.net/mutou'],[],1
194.125.145.45,['http://www.linux.ie/mailman/listinfo/ilug'],['bank'],1
194.125.145.45,"['http://www.adclick.ws/p.cfm?o=315&s=pk007', 'http://www.adclick.ws/p.cfm?o=249&s=pk007', 'http://www.adclick.ws/p.cfm?o=245&s=pk002', 'http://www.adclick.ws/p.cfm?o=259&s=pk007', 'http://www.adclick.ws/p.cfm?o=283&s=pk007', 'http://www.qves.com/trim/?ilug@linux.ie%7C17%7C114258', 'http://www.linux.ie/mailman/listinfo/ilug']",['click'],1
129.250.156.187,"['http://isis.webstakes.com/play/Isis?ID=89801', 'http://isis.webstakes.com/play/Isis?ID=89801', 'http://isis.webstakes.com/play/Isis?ID=89801', 'http://home.webstakes.com/play/HomePage?temp=2201&tb_id=301', 'http://www.webstakes.com', 'http://service.ivillage.com/Apps/DCS/mcp?r=7003B9351TAWR01200027c03B930mrvm4rvqf']",[],1
210.179.221.253,[],[],1
80.32.90.157,['http://4tools4life.com/qs'],"['bank', 'click']",1
193.120.211.219,"['http://www.domainsforeveryone.com/', 'http://www.domainsforeveryone.com/', 'http://www.centralremovalservice.com/cgi-bin/domain-remove.cgi']",['click'],1
209.11.52.209,"['http://www.venturereporter.net/myaccount/', 'http-equiv=""content-type""', 'http://www.cmsummit.com/images/right_02.gif""', 'http://www.cmsummit.com/images/cms_title.gif""', 'http://www.cmsummit.com"">Content', 'http://venturereporter.net/myaccount/k.asp?E=zzzz@jmason.org"">', 'http://venturereporter.net/myaccount/k.asp?E=zzzz@jmason.org"">', 'http://venturereporter.net/myaccount/k.asp?E=jm@jmason.org</a>']",['click'],1
193.120.211.219,"['http://www.offerclubmail.com/unsubscribe.php?eid=\\~moc.cnietonten^^mj\\~1754388\\~12a1"">here</a>.', 'http://www.offerclubmail.com/unsubscribe.php?eid=\\~moc.cnietonten^^mj\\~1754388\\~12a1', 'http://www.330w.com/open/open.php?eid=zzzz@example.com&oid=offer-09102002-TEXT&custid=offerclubmail""']",['click'],1
193.120.211.219,"['http://www.bozombo.com/filthyteensluts/index.php?affid=1534', 'http://www.bozombo.com/filthyteensluts/index.php?affid=1534"">AOL', 'http://www.bozombo.com/luckyamateurwives/index.php?affid=1534', 'http://www.bozombo.com/luckyamateurwives/index.php?affid=1534"">AOL', 'http://www.bozombo.com/hugetits/index.php?affid=1534', 'http://www.bozombo.com/luckyamateurwives/index.php?affid=1534"">AOL', 'http://greenzer.com/remove.php', 'http://greenzer.com/remove.php"">AOL']","['password', 'click']",1
193.120.211.219,[],[],1
217.56.51.19,"['http://cbphost.net/users/quiksilver/grants.htm"">Order']","['bank', 'click']",1
209.177.232.107,"['http://62.16.101.30/jump2/index.html', 'http://62.16.101.30/jump1/remove.html']",[],1
193.120.211.219,"['http-equiv=Content-Type', 'http://www.jeweldive.com:81/nsi/big/bg.jpg""', 'http://www.jeweldive.com:81/nsi/big/natural/bindex.htm""><IMG', 'http://www.jeweldive.com:81/nsi/big/2.jpg""', 'http://www.jeweldive.com:81/nsi/big/natural/bindex.htm""><FONT', 'http://www.jeweldive.com:81/nsi/big/tracy-009.jpg""', 'http://www.jeweldive.com:81/nsi/big/natural/bindex.htm""><FONT', 'http://www.jeweldive.com:81/nsi/big/tracy-007.jpg""', 'http://www.jeweldive.com:81/nsi/big/natural/bindex.htm""><FONT', 'http://www.jeweldive.com:81/nsi/big/tracy-054.jpg""', 'http://www.jeweldive.com:81/nsi/big/natural/bindex.htm""><FONT', 'http://www.jeweldive.com:81/nsi/big/tracy-083.jpg""', 'http://www.jeweldive.com:81/nsi/big/natural/bindex.htm""><FONT', 'http://www.jeweldive.com:81/nsi/big/tracy-150.jpg""', 'http://www.jeweldive.com:81/nsi/big/natural/bindex.htm""><FONT', 'http://www.jeweldive.com:81/nsi/big/tracy-109.jpg""', 'http://www.jeweldive.com:81/nsi/big/natural/bindex.htm""><FONT', 'http://www.jeweldive.com:81/nsi/big/tracy-090.jpg""', 'http://www.jeweldive.com:81/nsi/big/natural/bindex.htm""><FONT', 'http://www.jeweldive.com:81/nsi/big/tracy-170.jpg""', 'http://www.jeweldive.com:81/nsi/big/natural/bindex.htm""><FONT', 'http://www.jeweldive.com:81/nsi/big/tracy-079.jpg""', 'http://www.jeweldive.com:81/nsi/big/natural/bindex.htm""><FONT', 'http://www.jeweldive.com:81/nsi/big/tracy-188.jpg""', 'http://www.jeweldive.com:81/nsi/big/natural/bindex.htm""><FONT', 'http://www.jeweldive.com:81/nsi/big/tracy-119.jpg""', 'http://www.jeweldive.com:81/nsi/big/natural/bindex.htm""><FONT', 'http://www.jeweldive.com:81/nsi/big/tracy-192.jpg""', 'http://www.jeweldive.com:81/nsi/big/natural/bindex.htm""><FONT', 'http://www.jeweldive.com:81/nsi/big/tracy-131.jpg""', 'http://www.jeweldive.com:81/nsi/big/natural/bindex.htm""><FONT', 'http://www.jeweldive.com:81/nsi/big/tracy-211.jpg""', 'http://www.jeweldive.com:81/nsi/big/natural/bindex.htm""><FONT', 'http://www.jeweldive.com:81/nsi/big/tracy-174.jpg""', 'http://www.jeweldive.com:81/nsi/big/natural/bindex.htm""><FONT', 'http://www.jeweldive.com:81/nsi/big/tracy-148.jpg""', 'http://www.jeweldive.com:81/nsi/big/natural/bindex.htm""><FONT', 'http://www.jeweldive.com:81/nsi/big/natural/bindex.htm""><FONT', 'http://www.jeweldive.com:81/herbalo/bpenis/index.html""><font', 'http://www.jeweldive.com:81/removal/boca/"">Click']",['click'],1
